,Text Length,Average Word Length,Max Word Length,% Special Characters,Language,Sentiment,Subjectivity,Toxicity,Fluency,Formality,train_test_split
3552,137,4.3076923076923075,12,0.06569343065693431,en,-0.45,1.0,0.0009738137596286833,0.8236174583435059,0.1199919581413269,Test
3555,136,4.269230769230769,10,0.014705882352941176,en,0.0,0.0,0.038539424538612366,0.6087627410888672,0.7934858202934265,Test
3557,38,4.571428571428571,9,0.05263157894736842,en,0.75,0.75,0.0009577053715474904,0.7969558835029602,0.42274123430252075,Test
3558,122,4.857142857142857,11,0.07377049180327869,en,0.0,0.0,0.16681614518165588,0.0580592155456543,0.19491511583328247,Test
3562,114,6.1875,19,0.06140350877192982,en,0.2681818181818182,0.65,0.11280294507741928,0.8417268991470337,0.2610757350921631,Test
3565,75,3.4705882352941178,7,0.06666666666666667,en,0.35,0.6,0.0009493003017269075,0.8791022300720215,0.16031378507614136,Test
3566,59,3.9166666666666665,6,0.1016949152542373,en,0.5,0.5,0.0008824671385809779,0.877895176410675,0.019379854202270508,Test
3567,92,4.470588235294118,8,0.021739130434782608,en,0.0,0.0,0.03510843962430954,0.8466887474060059,0.4496048092842102,Test
3568,137,4.52,11,0.043795620437956206,en,-0.25,0.4,0.015621458180248737,0.9554164409637451,0.3778824806213379,Test
3572,75,5.333333333333333,9,0.02666666666666667,en,0.9,1.0,0.015713809058070183,0.847342848777771,0.28046953678131104,Test
3573,48,4.444444444444445,8,0.0625,en,-0.6,0.9,0.001971584977582097,0.9541536569595337,0.6621003746986389,Test
3576,10,4.5,5,0.0,cy,0.0,0.0,0.6436727643013,0.5374718904495239,0.1442791223526001,Test
3578,72,3.5625,8,0.013888888888888888,en,0.5,0.8,0.0035550727043300867,0.6387217044830322,0.01885986328125,Test
3579,130,4.954545454545454,9,0.046153846153846156,en,-0.9,1.0,0.005093532148748636,0.6293253302574158,0.26785868406295776,Test
3584,16,4.666666666666667,8,0.0625,en,0.0,0.0,0.005930826999247074,0.8653176426887512,0.07093054056167603,Test
3588,55,5.222222222222222,9,0.07272727272727272,no,-0.78125,1.0,0.5166594386100769,0.6993737816810608,0.08134841918945312,Test
3589,54,4.5,9,0.037037037037037035,en,0.6555555555555556,0.7777777777777777,0.0006001192377880216,0.9155109524726868,0.6347560286521912,Test
3590,49,4.555555555555555,8,0.061224489795918366,en,0.05555555555555555,0.09722222222222221,0.05199982598423958,0.3423406481742859,0.20203036069869995,Test
3591,107,3.32,9,0.009345794392523364,en,-0.3,0.75,0.03003877028822899,0.44124943017959595,0.015524983406066895,Test
3595,81,5.3076923076923075,10,0.024691358024691357,en,-0.8,0.9,0.6219668984413147,0.969843864440918,0.5316559672355652,Test
3597,64,4.0,8,0.015625,en,-0.2,0.6,0.013783963397145271,0.045487940311431885,0.04486006498336792,Test
3598,56,5.333333333333333,10,0.08928571428571429,en,0.0,0.0,0.0009989080717787147,0.9097306132316589,0.2877271771430969,Test
3599,91,4.111111111111111,8,0.0,en,0.0,0.0,0.2365679293870926,0.11155009269714355,0.0061953067779541016,Test
3600,58,4.363636363636363,8,0.017241379310344827,en,0.0,0.0,0.015776272863149643,0.07308739423751831,0.007810831069946289,Test
3602,72,6.3,11,0.027777777777777776,en,0.0,0.0,0.0008186852792277932,0.8293012976646423,0.31820523738861084,Test
3603,21,6.333333333333333,12,0.09523809523809523,en,0.0,0.0,0.002372259506955743,0.967113733291626,0.546278715133667,Test
3605,122,5.15,13,0.06557377049180328,en,-0.46875,0.6,0.010265796445310116,0.854658305644989,0.22665923833847046,Test
3606,29,5.0,9,0.034482758620689655,en,0.2,0.3,0.0010186518775299191,0.960694432258606,0.11995798349380493,Test
3607,136,6.2105263157894735,15,0.08823529411764706,en,0.5,0.5,0.00098617363255471,0.7717800736427307,0.6852525472640991,Test
3609,103,4.777777777777778,13,0.07766990291262135,en,0.35,0.6,0.05581119284033775,0.8011902570724487,0.25615179538726807,Test
3612,107,4.095238095238095,16,0.04672897196261682,en,0.0,0.0,0.06395609676837921,0.7333399653434753,0.5498021245002747,Test
3613,68,3.6,7,0.014705882352941176,en,-0.3125,0.6875,0.004125586710870266,0.309669554233551,0.23941457271575928,Test
3620,32,5.6,7,0.09375,no,0.0,0.0,0.560059666633606,0.9472687840461731,0.15676075220108032,Test
3621,107,5.75,34,0.07476635514018691,en,-0.3166666666666667,0.3,0.0027818663511425257,0.9370467066764832,0.780029833316803,Test
3623,67,4.666666666666667,9,0.05970149253731343,en,0.35,0.7,0.0011527137830853462,0.8039514422416687,0.12865275144577026,Test
3625,43,4.5,7,0.09302325581395349,en,0.0,0.0,0.003053181804716587,0.9781675934791565,0.2234155535697937,Test
3626,85,5.142857142857143,9,0.07058823529411765,en,0.4352272727272727,0.7272727272727273,0.0017483166884630919,0.7587622404098511,0.11890292167663574,Test
3628,64,4.0,8,0.046875,en,0.10000000000000003,0.85,0.08228594809770584,0.5163540244102478,0.10727572441101074,Test
3629,44,5.428571428571429,15,0.1590909090909091,en,0.0,0.0,0.0010270511265844107,0.959611713886261,0.02568882703781128,Test
3633,143,5.260869565217392,14,0.055944055944055944,en,-0.45,0.6125,0.497837096452713,0.8711060285568237,0.20988106727600098,Test
3639,138,8.266666666666667,18,0.10869565217391304,en,0.775,0.575,0.21843203902244568,0.446979820728302,0.15327560901641846,Test
3641,134,3.6551724137931036,10,0.03731343283582089,en,0.4703125,0.625,0.007078536320477724,0.5072333216667175,0.005694210529327393,Test
3642,134,5.136363636363637,15,0.03731343283582089,en,0.13333333333333333,0.6333333333333333,0.05219191312789917,0.9342529773712158,0.27606284618377686,Test
3644,85,5.615384615384615,10,0.023529411764705882,en,0.10000000000000002,0.75,0.059869103133678436,0.9504366517066956,0.18536657094955444,Test
3646,51,3.727272727272727,7,0.0196078431372549,en,-0.04583333333333334,0.4208333333333333,0.0009709288133308291,0.9786459803581238,0.9916683435440063,Test
3648,96,5.928571428571429,12,0.020833333333333332,en,-0.5,1.0,0.0008677205187268555,0.5911260843276978,0.3803398013114929,Test
3649,62,4.7272727272727275,7,0.03225806451612903,en,0.0,0.0,0.3174539804458618,0.9752911329269409,0.31872761249542236,Test
3653,110,3.625,8,0.06363636363636363,en,0.5,0.7333333333333334,0.0005482492852024734,0.8031659126281738,0.2076483964920044,Test
3656,52,3.8181818181818183,8,0.0,en,0.2,0.5,0.5428919196128845,0.7922678589820862,0.016072332859039307,Test
3657,47,4.222222222222222,9,0.06382978723404255,en,0.3,0.8,0.9933690428733826,0.23142659664154053,0.1488727331161499,Test
3658,75,4.846153846153846,9,0.12,en,1.0,0.9750000000000001,0.002443381119519472,0.5827009081840515,0.3720587491989136,Test
3659,84,4.666666666666667,16,0.08333333333333333,en,0.4,0.8,0.0021337526850402355,0.7170976996421814,0.10599082708358765,Test
3663,11,5.0,5,0.09090909090909091,it,-0.2916666666666667,0.5,0.09552857279777527,0.763696551322937,0.1429094672203064,Test
3668,29,4.0,7,0.034482758620689655,no,0.0,0.0,0.008571770042181015,0.9418649673461914,0.10930150747299194,Test
3672,33,4.666666666666667,8,0.06060606060606061,en,1.0,1.0,0.0007835007272660732,0.9449765682220459,0.11020833253860474,Test
3674,90,5.066666666666666,16,0.07777777777777778,en,-0.6,0.9,0.05146241933107376,0.4625422954559326,0.1993514895439148,Test
3676,98,6.538461538461538,9,0.030612244897959183,en,0.3333333333333333,0.8333333333333334,0.0022843219339847565,0.40947777032852173,0.5016914010047913,Test
3682,122,3.730769230769231,8,0.0,en,0.3,0.1,0.019577765837311745,0.24310439825057983,0.9376426935195923,Test
3683,120,3.84,10,0.016666666666666666,en,-0.4,0.8,0.0029142294079065323,0.5309209823608398,0.023810386657714844,Test
3687,60,5.1,8,0.06666666666666667,en,0.0,0.0,0.001921463874168694,0.8834466934204102,0.18432897329330444,Test
3689,45,3.6,6,0.06666666666666667,en,-0.1,0.0,0.8806607723236084,0.9211130738258362,0.07978975772857666,Test
3690,75,4.066666666666666,7,0.04,en,0.5,0.5,0.006495226174592972,0.8911895155906677,0.3443527817726135,Test
3691,123,4.166666666666667,10,0.024390243902439025,en,0.25,0.75,0.15742820501327515,0.19188523292541504,0.8229981660842896,Test
3693,127,3.923076923076923,9,0.023622047244094488,en,0.0,0.0,0.40784430503845215,0.7468866109848022,0.6588864922523499,Test
3696,14,2.75,5,0.07142857142857142,sl,0.0,0.0,0.023559488356113434,0.9625440239906311,0.08358591794967651,Test
3701,104,6.5,15,0.125,en,0.390625,0.1,0.0009013196686282754,0.8900564908981323,0.07701581716537476,Test
3702,29,4.0,7,0.13793103448275862,en,0.0,0.0,0.1348566859960556,0.6044859886169434,0.012327909469604492,Test
3703,131,3.7142857142857144,9,0.022900763358778626,en,-0.25,0.55,0.002951527712866664,0.827788770198822,0.08945536613464355,Test
3704,88,4.5625,8,0.045454545454545456,en,-0.10000000000000003,0.9,0.18855024874210358,0.7770262360572815,0.05115431547164917,Test
3707,55,3.6666666666666665,7,0.03636363636363636,en,-0.5,1.0,0.012304426170885563,0.958498477935791,0.2668103575706482,Test
3709,122,4.545454545454546,9,0.04918032786885246,en,-0.06388888888888888,0.5472222222222223,0.04514608532190323,0.7607862949371338,0.3308744430541992,Test
3715,55,4.6,10,0.03636363636363636,en,0.0,0.0,0.029785022139549255,0.9085277915000916,0.07774633169174194,Test
3716,73,5.166666666666667,10,0.0821917808219178,en,-0.2,0.4,0.0014106204034760594,0.4879833459854126,0.27053284645080566,Test
3717,140,6.368421052631579,17,0.07142857142857142,en,0.0,0.0,0.1279071867465973,0.8883556127548218,0.3524685502052307,Test
3720,104,4.833333333333333,11,0.08653846153846154,en,0.5,0.8,0.008743859827518463,0.7980289459228516,0.030248641967773438,Test
3721,57,5.444444444444445,11,0.05263157894736842,en,0.0,0.0,0.0032560161780565977,0.5415318012237549,0.019929707050323486,Test
3722,50,4.666666666666667,9,0.06,en,0.5,1.0,0.7962168455123901,0.662350058555603,0.011125802993774414,Test
3724,109,5.111111111111111,9,0.045871559633027525,en,-0.25,0.625,0.030915679410099983,0.3627650737762451,0.160247802734375,Test
3725,18,3.75,8,0.0,en,0.5,0.7,0.0020536771044135094,0.9251089096069336,0.07097131013870239,Test
3726,139,6.0,14,0.03597122302158273,en,0.6,0.95,0.000937812146730721,0.9337344765663147,0.481997013092041,Test
3727,140,6.368421052631579,12,0.03571428571428571,en,0.0,0.5,0.18676938116550446,0.9301102161407471,0.37056684494018555,Test
3728,87,3.888888888888889,7,0.0,en,0.2666666666666667,0.3666666666666667,0.009089061059057713,0.05205690860748291,0.016944289207458496,Test
3731,97,7.166666666666667,18,0.08247422680412371,en,0.0,0.0,0.0288193691521883,0.8451424837112427,0.15627968311309814,Test
3732,94,4.9375,11,0.05319148936170213,en,-0.5,1.0,0.0028277267701923847,0.8998744487762451,0.01908576488494873,Test
3742,76,3.8125,8,0.02631578947368421,en,-1.0,1.0,0.009059354662895203,0.9723621606826782,0.3149780035018921,Test
3744,67,5.181818181818182,13,0.029850746268656716,en,-0.6,0.95,0.09415461868047714,0.17329251766204834,0.1329907774925232,Test
3745,116,5.5,11,0.05172413793103448,en,-0.25,0.75,0.0011303029023110867,0.9188038110733032,0.49745309352874756,Test
3747,31,3.5714285714285716,5,0.03225806451612903,en,-0.5,1.0,0.0010431777918711305,0.800402045249939,0.055096983909606934,Test
3749,111,6.0,12,0.05405405405405406,en,0.0,0.0,0.001550779095850885,0.9301488399505615,0.8013431429862976,Test
3754,129,4.0,10,0.023255813953488372,en,0.2333333333333333,0.7444444444444445,0.0054521397687494755,0.05458188056945801,0.05229586362838745,Test
3758,134,4.625,9,0.07462686567164178,en,0.25,0.25,0.005040281917899847,0.9339470863342285,0.3809400796890259,Test
3759,135,4.44,10,0.014814814814814815,en,0.27777777777777773,0.6296296296296297,0.015368933789432049,0.5323430299758911,0.3068857789039612,Test
3760,125,5.0,13,0.072,en,-0.007142857142857145,0.5178571428571428,0.32633939385414124,0.7047727108001709,0.21352261304855347,Test
3763,117,4.2727272727272725,9,0.042735042735042736,en,0.0,1.0,0.0010141649981960654,0.7176780104637146,0.1466016173362732,Test
3766,13,3.6666666666666665,6,0.07692307692307693,en,0.0,0.0,0.0007173489429987967,0.9552536010742188,0.13647806644439697,Test
3772,124,4.434782608695652,10,0.06451612903225806,en,0.2,0.55,0.9553386569023132,0.2806258201599121,0.017943918704986572,Test
3776,135,5.181818181818182,12,0.02962962962962963,en,0.0,0.0,0.004158926196396351,0.6605777144432068,0.5800367593765259,Test
3779,74,5.818181818181818,18,0.06756756756756757,en,0.3277777777777778,0.44722222222222224,0.022613871842622757,0.8288761377334595,0.07449078559875488,Test
3781,26,4.4,9,0.07692307692307693,en,0.0,0.0,0.005531323608011007,0.9827297925949097,0.7204606533050537,Test
3784,121,3.88,9,0.008264462809917356,en,0.05833333333333334,0.39166666666666666,0.001995958387851715,0.4287062883377075,0.18237704038619995,Test
3785,42,3.7777777777777777,6,0.047619047619047616,en,0.0,0.0,0.0011629272485151887,0.8457282185554504,0.4218524098396301,Test
3787,123,4.904761904761905,10,0.04065040650406504,en,-0.09296874999999999,0.6000000000000001,0.7747892141342163,0.7833133935928345,0.057537198066711426,Test
3791,90,3.55,7,0.03333333333333333,en,0.1,0.2,0.0008149865316227078,0.9126541614532471,0.015159428119659424,Test
3794,127,3.740740740740741,9,0.023622047244094488,en,0.0,0.6666666666666666,0.00883297435939312,0.378418505191803,0.04240882396697998,Test
3795,121,5.1,11,0.08264462809917356,en,-0.3333333333333333,0.6666666666666666,0.0005659587332047522,0.09843963384628296,0.1485704779624939,Test
3801,116,4.571428571428571,10,0.02586206896551724,en,-0.15000000000000002,0.1,0.25874826312065125,0.5820785760879517,0.38961970806121826,Test
3802,56,3.75,8,0.03571428571428571,en,0.5,0.5,0.6546082496643066,0.9595604538917542,0.21648555994033813,Test
3803,56,3.75,7,0.05357142857142857,en,-0.08787878787878789,0.5848484848484848,0.0015539712039753795,0.35547852516174316,0.011087298393249512,Test
3804,109,4.5,8,0.05504587155963303,en,0.875,0.8,0.07128997147083282,0.9284014105796814,0.19945746660232544,Test
3808,138,4.148148148148148,12,0.028985507246376812,en,0.03333333333333333,0.26666666666666666,0.0023579259868711233,0.8451560139656067,0.023326456546783447,Test
3809,143,5.857142857142857,15,0.09090909090909091,en,0.0,0.0,0.0019658529199659824,0.2270713448524475,0.4634186029434204,Test
3813,77,3.588235294117647,6,0.03896103896103896,en,0.0,0.0,0.13251753151416779,0.3439375162124634,0.006137847900390625,Test
3815,109,4.238095238095238,10,0.009174311926605505,en,0.3,0.1,0.9822764992713928,0.6397979855537415,0.006828188896179199,Test
3816,68,5.9,15,0.029411764705882353,en,0.5625,0.8500000000000001,0.0009325791615992785,0.8766000866889954,0.19033199548721313,Test
3818,125,5.631578947368421,13,0.048,en,0.25,0.3333333333333333,0.22516551613807678,0.7664611339569092,0.20818138122558594,Test
3822,95,5.0,13,0.010526315789473684,en,0.2,0.2,0.8142842650413513,0.4340031147003174,0.11107343435287476,Test
3824,139,4.185185185185185,10,0.007194244604316547,en,0.10317460317460318,0.5281746031746032,0.14030855894088745,0.5446162819862366,0.38993656635284424,Test
3825,74,4.0,7,0.0945945945945946,en,0.8,0.75,0.015896257013082504,0.6410011649131775,0.06719565391540527,Test
3826,105,4.578947368421052,10,0.06666666666666667,en,0.0,0.0,0.07436583936214447,0.12708204984664917,0.06858772039413452,Test
3830,45,4.75,10,0.2222222222222222,en,0.0,0.0,0.13823899626731873,0.7494140267372131,0.011250495910644531,Test
3832,55,5.222222222222222,10,0.09090909090909091,en,0.5,0.5,0.009587494656443596,0.8081357479095459,0.3655683398246765,Test
3835,49,5.25,10,0.02040816326530612,en,-0.7999999999999999,1.0,0.9952017068862915,0.5065900087356567,0.08255106210708618,Test
3839,96,4.388888888888889,9,0.010416666666666666,en,0.4208333333333333,0.6875,0.0006351625197567046,0.527502179145813,0.40209418535232544,Test
3840,111,4.6,9,0.009009009009009009,en,-0.475,0.65,0.997384250164032,0.9248775839805603,0.30142277479171753,Test
3842,65,4.5,8,0.015384615384615385,en,0.6,0.8,0.002726630074903369,0.03599947690963745,0.08849042654037476,Test
3846,135,7.0,17,0.07407407407407407,en,1.0,1.0,0.05043434351682663,0.8181473016738892,0.17637836933135986,Test
3851,41,6.0,8,0.07317073170731707,no,0.0,0.0,0.049873970448970795,0.975601851940155,0.2743767499923706,Test
3852,140,4.035714285714286,10,0.02142857142857143,en,-0.25,0.85,0.05004585534334183,0.9275702834129333,0.9016696810722351,Test
3853,137,5.0,11,0.029197080291970802,en,-0.39999999999999997,0.39999999999999997,0.0015431598294526339,0.9208917021751404,0.7036200761795044,Test
3859,81,4.857142857142857,15,0.012345679012345678,en,-0.11666666666666665,0.4333333333333334,0.17682844400405884,0.938510537147522,0.17962199449539185,Test
3861,129,4.2,8,0.03875968992248062,en,-0.525,0.575,0.008566486649215221,0.7213897109031677,0.3973119854927063,Test
3863,128,4.863636363636363,10,0.046875,en,-0.625,1.0,0.0018306453712284565,0.6999409198760986,0.09170925617218018,Test
3864,108,4.7368421052631575,10,0.037037037037037035,en,0.3,0.1,0.03371616452932358,0.7871047258377075,0.37220603227615356,Test
3865,138,4.148148148148148,9,0.021739130434782608,en,0.6,0.55,0.001336429500952363,0.6848539113998413,0.7377057075500488,Test
3868,72,3.8666666666666667,7,0.041666666666666664,en,-0.1,0.65,0.9731615781784058,0.4101022481918335,0.0784711241722107,Test
3870,35,4.142857142857143,8,0.05714285714285714,en,0.0,0.0,0.012683618813753128,0.8823274970054626,0.09238994121551514,Test
3873,43,3.888888888888889,7,0.023255813953488372,en,-0.5,1.0,0.07662834972143173,0.06840163469314575,0.11871153116226196,Test
3874,126,4.521739130434782,11,0.09523809523809523,en,0.6625,0.7444444444444445,0.05340612679719925,0.21620237827301025,0.025126159191131592,Test
3877,58,6.375,13,0.0,en,0.0,0.1,0.001107304124161601,0.9233909845352173,0.22492551803588867,Test
3878,48,4.444444444444445,10,0.08333333333333333,en,0.0,0.0,0.0034320687409490347,0.21420282125473022,0.09876394271850586,Test
3880,139,8.333333333333334,14,0.1079136690647482,en,0.0,0.0,0.9122578501701355,0.8292941451072693,0.15133321285247803,Test
3888,33,4.666666666666667,7,0.09090909090909091,en,0.0,0.0,0.008960428647696972,0.6017041802406311,0.515371561050415,Test
3889,124,5.944444444444445,24,0.08064516129032258,en,-0.15000000000000002,0.6,0.0012149139074608684,0.4397795796394348,0.16892683506011963,Test
3890,59,5.0,10,0.1016949152542373,en,-0.06666666666666667,0.4916666666666667,0.08976627141237259,0.9131808280944824,0.1530313491821289,Test
3891,134,5.136363636363637,12,0.05970149253731343,en,0.540625,0.55,0.2574671506881714,0.3398869037628174,0.03023386001586914,Test
3892,89,4.625,9,0.02247191011235955,en,0.2,0.65,0.002259225817397237,0.13633793592453003,0.6478279829025269,Test
3894,144,5.904761904761905,12,0.09722222222222222,en,0.0,0.0,0.03725096955895424,0.19725579023361206,0.2504834532737732,Test
3897,61,5.2,11,0.13114754098360656,en,0.125,0.5694444444444444,0.0036921477876603603,0.7770219445228577,0.29110777378082275,Test
3898,95,5.857142857142857,20,0.10526315789473684,en,0.25,0.65,0.18877461552619934,0.5602375268936157,0.007683873176574707,Test
3901,76,4.923076923076923,11,0.02631578947368421,en,-0.5,1.0,0.8666426539421082,0.7930794954299927,0.2101261019706726,Test
3902,125,4.7272727272727275,10,0.04,en,0.17857142857142858,0.3357142857142857,0.045238446444272995,0.32419025897979736,0.2274172306060791,Test
3904,121,4.545454545454546,10,0.03305785123966942,en,0.5,0.6,0.0006106325308792293,0.7400063872337341,0.19053351879119873,Test
3906,97,5.125,23,0.061855670103092786,en,0.2,0.2,0.05933598428964615,0.5924700498580933,0.09920501708984375,Test
3907,137,4.75,10,0.058394160583941604,en,-0.125,0.375,0.001989901764318347,0.4244794249534607,0.32346564531326294,Test
3908,83,3.9411764705882355,11,0.08433734939759036,en,0.0,0.0,0.004344408866018057,0.8363177180290222,0.009802699089050293,Test
3909,122,5.777777777777778,11,0.04918032786885246,en,-0.3333333333333333,1.0,0.24112872779369354,0.9320815205574036,0.3193737864494324,Test
3910,22,4.75,8,0.045454545454545456,en,0.8,1.0,0.0009570167167112231,0.8855683207511902,0.130234956741333,Test
3911,127,4.565217391304348,8,0.05511811023622047,en,0.0,0.125,0.005237197037786245,0.1743265986442566,0.29340261220932007,Test
3915,18,3.75,6,0.05555555555555555,en,0.0,0.5,0.0039025095757097006,0.9624642133712769,0.025066256523132324,Test
3917,133,4.153846153846154,10,0.007518796992481203,en,-0.025000000000000005,0.20833333333333334,0.02718759886920452,0.9605153799057007,0.53790283203125,Test
3918,123,5.526315789473684,25,0.024390243902439025,en,0.0,0.0,0.0013193795457482338,0.8198464512825012,0.11095046997070312,Test
3923,70,4.461538461538462,9,0.014285714285714285,en,0.13636363636363635,0.45454545454545453,0.03170044347643852,0.12430065870285034,0.03220367431640625,Test
3926,140,4.035714285714286,9,0.03571428571428571,en,-0.0893939393939394,0.7515151515151516,0.9174730777740479,0.9639737010002136,0.36312782764434814,Test
3929,103,5.933333333333334,28,0.07766990291262135,en,0.0,0.0,0.3053862750530243,0.6207654476165771,0.0070154666900634766,Test
3931,67,4.666666666666667,9,0.04477611940298507,en,0.0,0.0,0.0009103986085392535,0.6825428009033203,0.25825321674346924,Test
3934,131,5.894736842105263,18,0.06870229007633588,en,0.0,0.0,0.002073676558211446,0.05031108856201172,0.2677091360092163,Test
3937,100,3.8095238095238093,10,0.04,en,0.03333333333333335,0.5333333333333333,0.0023813636507838964,0.8732802867889404,0.6284124851226807,Test
3939,45,3.6,9,0.022222222222222223,da,-0.4,0.6,0.9974907636642456,0.9667840003967285,0.12190157175064087,Test
3940,122,4.857142857142857,12,0.07377049180327869,en,-0.4166666666666667,0.65,0.045918285846710205,0.8432324528694153,0.14559012651443481,Test
3941,123,3.769230769230769,9,0.008130081300813009,en,-0.13333333333333333,0.9333333333333332,0.19470009207725525,0.3720683455467224,0.1262163519859314,Test
3942,131,4.5,11,0.015267175572519083,en,0.0,0.3333333333333333,0.0007805463392287493,0.7332630157470703,0.2674872875213623,Test
3943,105,4.3,8,0.0761904761904762,en,0.4,0.25,0.0010823284974321723,0.9041170477867126,0.3634343147277832,Test
3944,80,5.230769230769231,10,0.0875,en,0.0,0.75,0.17052710056304932,0.9689332246780396,0.1099277138710022,Test
3945,127,4.565217391304348,10,0.031496062992125984,en,0.0,0.0,0.0006424114690162241,0.9270134568214417,0.36826014518737793,Test
3947,76,4.5,9,0.0,en,0.0,0.0,0.1386091709136963,0.9562168121337891,0.5059162974357605,Test
3949,19,3.0,6,0.0,en,0.0,0.0,0.15021996200084686,0.9619746208190918,0.10140156745910645,Test
3951,128,4.863636363636363,10,0.015625,en,-0.296875,0.625,0.002067109104245901,0.6053040027618408,0.6125913858413696,Test
3953,105,4.3,8,0.0380952380952381,en,-0.075,0.2,0.47749948501586914,0.7890989780426025,0.2065919041633606,Test
3954,58,4.363636363636363,11,0.017241379310344827,en,0.8,0.6,0.006943903397768736,0.7664065361022949,0.5307825207710266,Test
3957,124,4.9523809523809526,12,0.04838709677419355,en,0.1,0.4,0.0007024347432889044,0.2394755482673645,0.7437549829483032,Test
3959,140,2.9166666666666665,6,0.04285714285714286,en,0.2833333333333334,0.5333333333333333,0.006254819221794605,0.7780237197875977,0.039515137672424316,Test
3961,50,6.285714285714286,14,0.08,en,-0.75,1.0,0.1027175709605217,0.6781125664710999,0.2603999972343445,Test
3965,24,5.25,9,0.041666666666666664,en,-0.5,0.75,0.1466933935880661,0.825350821018219,0.059456586837768555,Test
3968,116,4.85,10,0.034482758620689655,en,0.4375,0.6875,0.06377989798784256,0.853117048740387,0.20836251974105835,Test
3970,136,6.157894736842105,21,0.007352941176470588,en,-0.2,0.6,0.9244894981384277,0.7707679271697998,0.4712439179420471,Test
3973,24,5.25,6,0.08333333333333333,de,0.3,0.1,0.0019410554086789489,0.8341286778450012,0.1611161231994629,Test
3974,123,4.636363636363637,9,0.04878048780487805,en,0.41666666666666663,0.5,0.7817224860191345,0.3162863850593567,0.07584047317504883,Test
3977,140,4.035714285714286,9,0.05,en,0.19999999999999998,0.3666666666666667,0.012324301525950432,0.41197842359542847,0.10522496700286865,Test
3981,71,4.538461538461538,12,0.056338028169014086,en,-0.625,0.9,0.042224735021591187,0.21331816911697388,0.10183709859848022,Test
3982,113,4.181818181818182,12,0.04424778761061947,en,0.0,0.0,0.0010074111633002758,0.9052209258079529,0.6982765197753906,Test
3985,134,4.869565217391305,12,0.029850746268656716,en,0.0,0.0,0.0007023694925010204,0.915913999080658,0.7049580216407776,Test
3990,57,5.333333333333333,11,0.08771929824561403,en,0.34375,0.5416666666666666,0.0019637192599475384,0.7703369855880737,0.17004108428955078,Test
3991,137,4.3076923076923075,10,0.021897810218978103,en,-0.35,0.35,0.0014802401419728994,0.3651110529899597,0.4707329273223877,Test
3993,51,6.428571428571429,9,0.13725490196078433,en,-0.3333333333333333,0.6666666666666666,0.0008078915416263044,0.9042995572090149,0.052766263484954834,Test
3995,86,6.909090909090909,13,0.09302325581395349,en,0.5,1.0,0.001632997184060514,0.7104339003562927,0.15508264303207397,Test
3996,29,4.0,6,0.034482758620689655,en,0.3,0.1,0.0033318328205496073,0.9390460252761841,0.8370742201805115,Test
3997,78,3.6470588235294117,10,0.14102564102564102,en,0.4666666666666667,1.0,0.0015114148845896125,0.5401493310928345,0.11823469400405884,Test
3998,56,6.125,11,0.05357142857142857,en,0.75,1.0,0.3853054344654083,0.6628032922744751,0.05383211374282837,Test
3999,83,4.6,11,0.04819277108433735,en,0.375,0.75,0.00693221390247345,0.8933157324790955,0.16256660223007202,Test
4000,95,4.0,8,0.021052631578947368,en,0.25,0.3333333333333333,0.0007373235421255231,0.942508339881897,0.1922042965888977,Test
4001,135,4.44,10,0.05925925925925926,en,-1.0,1.0,0.002757563255727291,0.8107388019561768,0.13064098358154297,Test
4004,137,5.0,13,0.021897810218978103,en,0.25,0.3125,0.0016528748674318194,0.7611487507820129,0.47475725412368774,Test
4005,85,5.142857142857143,16,0.1411764705882353,en,0.4166666666666667,0.5833333333333334,0.6793271899223328,0.6066141128540039,0.09304553270339966,Test
4009,20,6.0,8,0.05,en,-1.0,1.0,0.03848690539598465,0.10106384754180908,0.2234041690826416,Test
4010,16,3.25,5,0.0625,en,0.0,0.0,0.003466278314590454,0.6060821413993835,0.010293245315551758,Test
4011,41,4.25,7,0.024390243902439025,en,0.4,0.7,0.07612613588571548,0.7718287706375122,0.48429441452026367,Test
4013,87,5.285714285714286,9,0.034482758620689655,en,0.4,0.8,0.0400441437959671,0.894816517829895,0.5201013088226318,Test
4016,90,4.235294117647059,9,0.06666666666666667,en,0.2,0.2,0.13597840070724487,0.9635747075080872,0.17766821384429932,Test
4017,17,5.0,6,0.17647058823529413,en,-1.0,1.0,0.11145606637001038,0.9274786710739136,0.06316113471984863,Test
4022,46,4.875,10,0.06521739130434782,en,0.5,0.8,0.0023694930132478476,0.3950827121734619,0.07993429899215698,Test
4023,30,6.75,9,0.06666666666666667,en,0.8,1.0,0.0008450798923149705,0.8575754165649414,0.20741206407546997,Test
4024,101,8.181818181818182,19,0.10891089108910891,en,0.0,0.0,0.011682698503136635,0.827672004699707,0.03698056936264038,Test
4025,75,5.333333333333333,16,0.08,en,0.0,0.0,0.17200776934623718,0.8935471177101135,0.6903499960899353,Test
4026,127,5.7368421052631575,16,0.015748031496062992,en,0.0,0.0,0.002509992104023695,0.7609857320785522,0.8935887217521667,Test
4027,86,4.4375,8,0.023255813953488372,en,0.0,1.0,0.0007394858403131366,0.20210397243499756,0.05169212818145752,Test
4029,52,5.625,8,0.07692307692307693,en,0.0,0.0,0.012187161482870579,0.2341558337211609,0.018765032291412354,Test
